type,time,author,message,latitude,longitude, location
mbdata,19:41:45,supplementsRule,you'll laugh when you see this pic of you... hotchicks.kronos/pictures #hot #onfire,,,
mbdata,19:41:45,truccotrucco,I have to see outside not knowing is killing me!,36.059,24.856,
mbdata,19:41:45,megaMan,don't think anyone ran for it; they didn'thave time before police pulled in #TAG,,,
mbdata,19:41:45,AbilaPost,Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,19:41:45,KronosStar,Shots fired at Gelato Galore. Police officer is down. #KronosStar,,,
mbdata,19:41:45,HomelandIlluminations,There is a flurry of activity near the Gelato Galore where police are holding off multiple gunman.,,,
mbdata,19:41:45,prettyRain,OMGOMGOMG i'm scared -someones dead,,,
mbdata,19:41:45,roger_roger,WTH? Did the stupid rally get?violent?,,,
mbdata,19:41:48,truccotrucco,Everyone is hiding some guy just reached up and grabbed his food who can eat in a time like this?,36.059,24.856,
mbdata,19:41:48,protoGuy,shot cop is still on the ground why isn't anyone helping him?,,,
mbdata,19:41:48,megaMan,lots of people took cover. get behind something folks. #TAG,,,
mbdata,19:41:48,CentralBulletin,report of officer down as result of gun fire at Abila business Gelatogalore #Abila #CentralBulletin,,,
mbdata,19:41:48,HomelandIlluminations,witnesses report that gunmen have hostages,,,
mbdata,19:41:48,Officia1AbilaPost,Eight surprising facts about the #GelatoGalore empire. snad.co.kronos/38cnik34,,,
mbdata,19:41:48,Simon_Hamaeth,I hope someone knows we're trapped in here #helpus #APD,,,
ccdata,19:41:48,,SUBJECT STOP,,,3277 N. Agentes St
mbdata,19:41:57,FriendsOfKronos,cop shot at gelatogalore by POK terrorist knew it was only a matter of time #POK #terror,,,
mbdata,19:41:57,megaMan,@ben some reporters have shown up - not sure whos who,,,
mbdata,19:41:57,NewsOnlineToday,Witnesses report police holding off multiple gunmen #Abila,,,
ccdata,19:41:57,,FIRE/MEDICS NEEDED-OFFICER DOWN,,,N. Alexandrias St / N. Ithakis St
mbdata,19:42:00,phantomagate,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,19:42:00,vetsRock,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,19:42:00,vetsRock,RT @SiaradSea Real life action movie going on outside. Most exciting milk run ever!,,,
mbdata,19:42:03,truccotrucco,OMG Abila Post says a cop got shot! what is happening??????,36.059,24.856,
mbdata,19:42:03,FriendsOfKronos,cop killed by POK terorists! where does the violence stop? #POK #terror,,,
mbdata,19:42:03,megaMan,still only taking peeks #stayingbehindmymailbox #TAG,,,
mbdata,19:42:03,NewsOnlineToday,Witnesses report gunmen have hostages #Abila,,,
mbdata,19:42:11,kingWilly,Just left coffee store - omg it could have been me. pray for people still there.,,,
mbdata,19:42:11,protoGuy,lots of people in the stores - do they know they are in danger?,,,
mbdata,19:42:11,megaMan,lots of people trapped inside gelato. idiot standing up is going to get shot #TAG,,,
mbdata,19:42:11,hempRules,Everyone stay indoors -- there's someone shooting people at Gelato Galor!!!!!  Don't go outside!,,,
mbdata,19:42:11,KronosQuoth,Remember no one can make you feel inferior without your consent.  #KronosStar #POKRally,,,
mbdata,19:42:11,KronosQuoth,"Life isnt about getting and having, its about giving and being.  #KronosStar #POKRally",,,
mbdata,19:42:11,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,
mbdata,19:42:11,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,
mbdata,19:42:14,truccotrucco,stupid guy is standing up looking out the windows does he want to get shot?,36.059,24.856,
mbdata,19:42:14,megaMan,just a few lights in the gelato parking lot - hard to see clearly #TAG,,,
ccdata,19:42:14,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,1492 N. Lumen St
mbdata,19:42:22,lordWally,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,19:42:22,soup4u,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,19:42:22,blueSunshine,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,19:42:22,truccotrucco,sit down pls!,36.059,24.856,
mbdata,19:42:22,megaMan,headlights from each car focused on the other #TAG,,,
mbdata,19:42:22,InternationalNews,Breaking news in Abila! Shots fired at Gelato Galore. Police officer is down. #IntNews,,,
ccdata,19:42:22,,CHECK ON HAZARD,,,6007 N. Artakis St
mbdata,19:42:28,truccotrucco,havent heard any more shots pls no more #shooting,36.059,24.856,
mbdata,19:42:28,unicorns,OMG #standoff I just left town and everything goes to pot,,,
mbdata,19:42:28,protoGuy,"no more shooting, their just waiting for someone to make a move",,,
mbdata,19:42:28,KronosStar,Government officials are telling people to please stay away from the crime scene. #KronosStar,,,
ccdata,19:42:28,,FIRE/MEDICS NEEDED-AMBULANCE DISPATCHED,,,N. Alexandrias St / N. Ithakis St
mbdata,19:42:29,sarajane,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,19:42:29,brandonL,RT @SiaradSea Yikes! Gunfire! Hiding behind the watermelons,,,
mbdata,19:42:34,Clevvah4Evah,I would like to return the complement #POK #Rally #Grammar,,,
mbdata,19:42:34,KronosQuoth,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI,,,
mbdata,19:42:41,jgrobannne,RT @roger_roger WTH? Did the rally get?violent?,,,
mbdata,19:42:45,rnbwBrite,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,19:42:45,electricAvenue,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,19:42:45,phantomagate,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar,,,
mbdata,19:42:57,teresaJ,RT @NewsOnlineToday Witnesses report police holding off multiple gunmen #Abila,,,
mbdata,19:43:00,klingon4real,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,19:43:00,dolls4sale,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,19:43:00,rrWine,RT @protoGuy OMG dude in a black van is shooting at the cops!  Bullets everywhere.,,,
mbdata,19:43:00,lordWally,RT @sofitees cops?r right behind - whats up? think that was gunshots #CRAZY,,,
mbdata,19:43:00,blueSunshine,RT @megaMan @ben bullets can't go thru mailbox! #thanks4nothing,,,
mbdata,19:43:00,brain448,RT @CentralBulletin report of gun fire at Abila business #Abila #CentralBulletin,,,
mbdata,19:43:00,ourcountryourrights,"good music, good message - Viktor-E and POK in the park #POK",,,
mbdata,19:43:00,FriendsOfKronos,stay away from Gelatogalore terrorists shooting cops! #POK #terror,,,
mbdata,19:43:00,Sara_Nespola,I thinkthe cop got hurt,,,
mbdata,19:43:00,megaMan,I think the shooting is done but what now? #TAG,,,
mbdata,19:43:00,HomelandIlluminations,reports of hostage standoff at corner of Ithakis and Alexandrias.,,,
mbdata,19:43:00,soulofShi,Wow! Most excitement this town has seen in a while.  Going down to #GG to check it out. Who's with me?,,,
mbdata,19:43:00,SiaradSea,keping movig typinghard,,,
mbdata,19:43:00,roger_roger,Guy here thinks we can make a break for it. he's? chekcing the back room,,,
mbdata,19:43:00,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,
mbdata,19:43:03,microBanana,RT @NewsOnlineToday Witnesses report gunmen have hostages #Abila,,,
mbdata,19:43:11,rrWine,RT @protoGuy lots of people in the stores - do they know they are in danger?,,,
mbdata,19:43:11,truccotrucco,who shoots a cop? who are these maniacs?!?!,36.059,24.856,
mbdata,19:43:11,megaMan,Hearing lots of sirens in the background - not as many here as you might think #TAG,,,
mbdata,19:43:11,HomelandIlluminations,APD has one unit on site.,,,
mbdata,19:43:11,NewsOnlineToday,Report of hostage standoff #Abila,,,
ccdata,19:43:11,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,1066 N. Lumen St
mbdata,19:43:22,lordWally,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,19:43:22,henri,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,19:43:22,courage4life,RT @megaMan cop down? #troubleatgelato,,,
mbdata,19:43:22,Sara_Nespola,the cop isn't moving,,,
mbdata,19:43:22,megaMan,Newspaper people wandering around are going to get shot #TAG,,,
mbdata,19:43:22,AbilaPost,#APD officer has been shot by the driver of a black van #AbilaPost,,,
mbdata,19:43:22,Officia1AbilaPost,Three killed in police action at #POK rally. smad.co.kronos/239nk89,,,
mbdata,19:43:22,panopticon,OMG! the cop got shot and still isnt moving i cant belivef it whats happeningn?,,,
mbdata,19:43:22,prettyRain,someones going to try to get out of here i'm so scared,,,
mbdata,19:43:28,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,
mbdata,19:43:28,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,19:43:28,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,19:43:28,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,,,
mbdata,19:43:29,ninjabob,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,19:43:29,dolls4sale,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,19:43:29,henri,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,19:43:29,brain448,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,19:43:33,BlueVelvet,RT @truccotrucco why didnt i stay at the rally? im trapped in here the van is right outsdie the door,,,
mbdata,19:43:33,rrWine,RT @protoGuy cops and the van dude are hiding behind their doors - just like the movies,,,
mbdata,19:43:37,pumpitup,Click this link and nobody gets hurt! /linkcity.kronos,,,
mbdata,19:43:37,brontes_riff,THEY'RE KNOCKING ON DOORS!!!!,,,
mbdata,19:43:37,megaMan,"More sirens, people running down street away from gelato. I'm sticking. #TAG",,,
mbdata,19:43:37,AbilaPost,#APD ambulance has been dispatched the gelatogalore shooting #AbilaPost,,,
mbdata,19:43:37,KronosStar,Officials are asking public to be patient while APD resolves the issue. #KronosStar,,,
mbdata,19:43:37,sofitees,somany cops i cant beleive this is happening just wanted coffee,36.059,24.857,
ccdata,19:43:37,,DIRE EMERGENCY/POLICE NEEDED-OFFICER DOWN-SEND ADDITIONAL UNITS,,,N. Alexandrias St / N. Ithakis St
mbdata,19:43:39,truccotrucco,im hearing more sirens i think i can get a view outside #shooting,36.059,24.856,
mbdata,19:43:39,HomelandIlluminations,Ambulance arrived at scene of standoff,,,
ccdata,19:43:39,,DISTURBANCE-NOISE,,,1979 N. Arkadou St
mbdata,19:43:40,gardener4958,RT @redisrad scary looking APD says #evacuate,,,
mbdata,19:43:41,sarajane,RT @sofitees i think a cop got shot! hes down?n might be dead,,,
mbdata,19:43:45,zengardener,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,19:43:45,microBanana,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,19:43:45,sarajane,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar,,,
mbdata,19:43:46,rockStar113,police just told us to stay away from the area,,,
mbdata,19:43:46,megaMan,More police here and ambulance.  Good luck getting him out. #TAG,,,
mbdata,19:43:46,AbilaPoliceDepartment,Wounded officer being evacuated,,,
mbdata,19:43:46,dtrejos,Sounds like more than one amblance #standoff #fire,,,
mbdata,19:43:46,Simon_Hamaeth,ambulance is here for the cop- wonder if he'll be okay #praying,,,
mbdata,19:43:48,courage4life,RT @CentralBulletin report of officer down as result of gun fire at Abila business Gelatogalore #Abila #CentralBulletin,,,
mbdata,19:43:48,siliconKing,RT @Simon_Hamaeth I hope someone knows we're trapped in here #helpus #APD,,,
mbdata,19:43:57,wiseWords,RT @megaMan @ben some reporters have shown up - not sure whos who,,,
mbdata,19:43:57,klingon4real,RT @NewsOnlineToday Witnesses report police holding off multiple gunmen #Abila,,,
mbdata,19:43:57,FriendsOfKronos,ambulance on it sway to gleatogalore shooting police officer shot #POK,,,
mbdata,19:43:57,protoGuy,I wonder who this van dude is he looks like he wants to kill the cops,,,
mbdata,19:43:57,megaMan,@ben Its a cop. Not sure his status.,,,
mbdata,19:43:57,CentralBulletin,officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin,,,
mbdata,19:43:59,KronosQuoth,Go confidently in the direction of your dreams.  Live the life you have imagined.  #KronosStar #POKRally,,,
mbdata,19:44:00,dolls4sale,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,19:44:00,lindyT,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,19:44:00,electricAvenue,RT @panopticon somebody is shooting across the street at gelatogalore - just went to octavios for an ink cartridge,,,
mbdata,19:44:00,brain448,RT @Sara_Nespola Somebody is shooting at us!,,,
mbdata,19:44:00,teresaJ,RT @SiaradSea keping movig typinghard,,,
mbdata,19:44:00,michelleR,May the creator bless the souls of the gunmen who lost their minds,,,
mbdata,19:44:00,megaMan,@ben sorry! its hard to report everything when yr behind a mailbox #TAG,,,
mbdata,19:44:00,praise111,prayers for the injured police officer and his family,,,
mbdata,19:44:00,HomelandIlluminations,Witnesses are reporting gunfire at corner of Ithakis and Alexandrias,,,
mbdata,19:44:00,roger_roger,I've gotta get out of here I can't believe this is happening,,,
ccdata,19:44:00,,ALARM-SECURE NO CRIME,,,5501 Anrop St
mbdata,19:44:03,sarajane,RT @FriendsOfKronos cop killed by POK terorists! where does the violence stop? #POK #terror,,,
mbdata,19:44:03,phantomagate,RT @NewsOnlineToday Witnesses report gunmen have hostages #Abila,,,
mbdata,19:44:03,blueSunshine,RT @NewsOnlineToday Witnesses report gunmen have hostages #Abila,,,
mbdata,19:44:07,zengardener,"RT @megaMan Black van faces off two cop cars, shots fired, people undercover, not moving until its under control #troubleatgelato",,,
mbdata,19:44:11,megaMan,Cop and buddy run out to ambulance. #TAG,,,
mbdata,19:44:11,HomelandIlluminations,APB reports more APD units en route,,,
mbdata,19:44:11,NewsOnlineToday,Witnesses report gunfire #Abila,,,
mbdata,19:44:11,prettyRain,I think I can hear police outside- someone tell them we're in here!,,,
ccdata,19:44:11,,POLICE UNITS DISPATCHED,,,N. Alexandrias St / N. Ithakis St
mbdata,19:44:22,blueSunshine,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,19:44:22,joyce101,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
